2016-11-15 10:52:55 793 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：CHKeyBoard_2=警,消,边,广,北,南,沈,兰,成,济,军,海,空,港,澳,使,领,境,挂,水,电,林,,挂,试,临,学,通,,,,
2016-11-15 10:52:55 793 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：backgroundColor=128,255,173
2016-11-15 10:52:55 793 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：lane.list.filePath=
2016-11-15 10:52:55 794 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：msgColor=0,100,0
2016-11-15 10:52:55 794 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param1=tb_bridgeextrachargestd；桥隧叠加收费表(费率表)
2016-11-15 10:52:55 794 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param10=tb_VehRoute1；一型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 794 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param11=tb_VehRoute2；二型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 795 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param12=tb_VehRoute3；三型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 795 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param13=tb_VehRoute4；四型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 795 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param14=tb_VehRoute5；五型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 795 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param15=tb_VehRoute7；七型车车型收费，里程信息（费率表）
2016-11-15 10:52:55 795 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param16=tb_xtcardblackdeltalist；湘通卡黑名单增量表
2016-11-15 10:52:55 796 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param17=tb_xtcardblackbaselist；湘通卡黑名单全量表
2016-11-15 10:52:55 796 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param18=tbl_DiscountInfo；优惠信息表
2016-11-15 10:52:55 796 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param19=tb_EncryptionKey；密钥信息表
2016-11-15 10:52:55 796 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param2=tb_issuer；ETC卡发行方
2016-11-15 10:52:55 796 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param3=tb_operator；操作员信息
2016-11-15 10:52:55 797 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param4=tb_overloadPrice；计重收费超载处罚标准（费率表）
2016-11-15 10:52:55 797 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param5=tb_roadchargestd；路段叠加收费（费率表）
2016-11-15 10:52:55 797 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param6=tb_station；收费站信息
2016-11-15 10:52:55 797 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param7=tb_travelTime；行程时间（费率表）
2016-11-15 10:52:55 798 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param8=tb_userRate；用户折扣率
2016-11-15 10:52:55 798 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：param9=tb_vehplatebwg；车牌黑白灰名单
2016-11-15 10:52:55 798 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：paramCnt=19
2016-11-15 10:52:55 798 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate0=0,1,2,3,4,5,6,7,8,9
2016-11-15 10:52:55 799 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate1=A,B,C,D,E,F,G,H,I,J
2016-11-15 10:52:55 799 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate2=K,L,M,N,O,P,Q,R,S,T
2016-11-15 10:52:55 799 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate3=U,V,W,X,Y,Z,京,渝,沪,津
2016-11-15 10:52:55 799 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate4=湘,皖,闽,甘,云,贵,琼,冀,黑,豫
2016-11-15 10:52:55 799 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate5=鄂,苏,赣,吉,辽,青,陕,鲁,晋,川
2016-11-15 10:52:55 800 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate6=粤,浙,桂,蒙,宁,藏,新,警,消,边
2016-11-15 10:52:55 800 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate7=广,北,南,山,兰,成,济,军,海,空
2016-11-15 10:52:55 800 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate8=港,澳,使,领,境,测,挂,水,电,林
