EnRoadId	EnStationId	ExRoadId	ExStationId	VehType	PassType	PassRoadUniqueId	RoadUniqueIdForBridge	PassBridgeId	Miles	Distance	Version	RoadStdVer	BridgeExtVer	TravelTime	StartTime	Spare1	Spare2	Spare3	Spare4
12	87	49	14	2	1	43	0	0	11.348	356.624	13	13	13	0	2016-04-28 00:00:00				
12	87	49	14	2	2	0	3	1	1	356.624	13	13	13	0	2016-04-28 00:00:00				
12	87	49	14	2	2	0	9	8	1	356.624	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	3	0	0	59.79	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	5	0	0	163.552	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	9	0	0	40.742	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	21	0	0	23.164	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	27	0	0	73.083	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	29	0	0	9.227	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	1	43	0	0	11.348	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	2	0	3	1	1	380.906	13	13	13	0	2016-04-28 00:00:00				
12	88	49	14	2	2	0	9	8	1	380.906	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	3	0	0	59.79	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	5	0	0	158.697	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	6	0	0	18.8948	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	9	0	0	40.742	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	21	0	0	23.164	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	27	0	0	73.083	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	29	0	0	9.227	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	1	43	0	0	11.348	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	2	0	3	1	1	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	1	49	14	2	2	0	9	8	1	394.9458	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	3	0	0	59.79	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	5	0	0	158.697	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	6	0	0	30.556	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	9	0	0	40.742	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	21	0	0	23.164	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	27	0	0	73.083	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	29	0	0	9.227	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	1	43	0	0	11.348	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	2	0	3	1	1	406.607	13	13	13	0	2016-04-28 00:00:00				
14	2	49	14	2	2	0	9	8	1	406.607	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	3	0	0	59.79	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	5	0	0	158.697	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	6	0	0	49.3246	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	9	0	0	40.742	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	21	0	0	23.164	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	27	0	0	73.083	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	29	0	0	9.227	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	1	43	0	0	11.348	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	2	0	3	1	1	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	2	0	6	2	1	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	3	49	14	2	2	0	9	8	1	425.3756	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	3	0	0	59.79	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	5	0	0	158.697	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	6	0	0	64.1883	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	9	0	0	40.742	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	21	0	0	23.164	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	27	0	0	73.083	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	29	0	0	9.227	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	1	43	0	0	11.348	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	2	0	3	1	1	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	2	0	6	2	1	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	4	49	14	2	2	0	9	8	1	440.2393	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	3	0	0	59.79	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	5	0	0	158.697	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	6	0	0	91.2319	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	9	0	0	40.742	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	21	0	0	23.164	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	27	0	0	73.083	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	29	0	0	9.227	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	1	43	0	0	11.348	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	2	0	3	1	1	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	2	0	6	2	1	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	5	49	14	2	2	0	9	8	1	467.2829	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	3	0	0	59.79	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	5	0	0	158.697	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	6	0	0	109.8197	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	9	0	0	40.742	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	21	0	0	23.164	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	27	0	0	73.083	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	29	0	0	9.227	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	1	43	0	0	11.348	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	2	0	3	1	1	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	2	0	6	2	1	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	6	49	14	2	2	0	9	8	1	485.8707	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	3	0	0	59.79	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	5	0	0	158.697	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	6	0	0	128.4922	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	9	0	0	40.742	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	21	0	0	23.164	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	27	0	0	73.083	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	29	0	0	9.227	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	1	43	0	0	11.348	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	2	0	3	1	1	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	2	0	6	2	1	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	7	49	14	2	2	0	9	8	1	504.5432	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	3	0	0	59.79	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	5	0	0	158.697	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	6	0	0	143.3547	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	9	0	0	40.742	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	21	0	0	23.164	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	27	0	0	73.083	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	29	0	0	9.227	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	1	43	0	0	11.348	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	2	0	3	1	1	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	2	0	6	2	1	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	8	49	14	2	2	0	9	8	1	519.4057	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	3	0	0	59.79	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	5	0	0	158.697	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	6	0	0	157.5202	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	9	0	0	40.742	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	21	0	0	23.164	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	27	0	0	73.083	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	29	0	0	9.227	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	1	43	0	0	11.348	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	2	0	3	1	1	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	2	0	6	2	1	533.5712	13	13	13	0	2016-04-28 00:00:00				
14	9	49	14	2	2	0	9	8	1	533.5712	13	13	13	0	2016-04-28 00:00:00				
15	21	49	14	2	1	4	0	0	8.848	37.389	13	13	13	0	2016-04-28 00:00:00				
15	21	49	14	2	1	7	0	0	6.352	37.389	13	13	13	0	2016-04-28 00:00:00				
15	21	49	14	2	1	21	0	0	1.614	37.389	13	13	13	0	2016-04-28 00:00:00				
15	21	49	14	2	1	29	0	0	9.227	37.389	13	13	13	0	2016-04-28 00:00:00				
15	21	49	14	2	1	43	0	0	11.348	37.389	13	13	13	0	2016-04-28 00:00:00				
15	22	49	14	2	1	4	0	0	8.848	54.44	13	13	13	0	2016-04-28 00:00:00				
15	22	49	14	2	1	7	0	0	23.403	54.44	13	13	13	0	2016-04-28 00:00:00				
15	22	49	14	2	1	21	0	0	1.614	54.44	13	13	13	0	2016-04-28 00:00:00				
15	22	49	14	2	1	29	0	0	9.227	54.44	13	13	13	0	2016-04-28 00:00:00				
15	22	49	14	2	1	43	0	0	11.348	54.44	13	13	13	0	2016-04-28 00:00:00				
15	23	49	14	2	1	4	0	0	8.848	71.946	13	13	13	0	2016-04-28 00:00:00				
15	23	49	14	2	1	7	0	0	40.909	71.946	13	13	13	0	2016-04-28 00:00:00				
15	23	49	14	2	1	21	0	0	1.614	71.946	13	13	13	0	2016-04-28 00:00:00				
15	23	49	14	2	1	29	0	0	9.227	71.946	13	13	13	0	2016-04-28 00:00:00				
15	23	49	14	2	1	43	0	0	11.348	71.946	13	13	13	0	2016-04-28 00:00:00				
15	24	49	14	2	1	4	0	0	8.848	89.449	13	13	13	0	2016-04-28 00:00:00				
15	24	49	14	2	1	7	0	0	58.412	89.449	13	13	13	0	2016-04-28 00:00:00				
15	24	49	14	2	1	21	0	0	1.614	89.449	13	13	13	0	2016-04-28 00:00:00				
15	24	49	14	2	1	29	0	0	9.227	89.449	13	13	13	0	2016-04-28 00:00:00				
15	24	49	14	2	1	43	0	0	11.348	89.449	13	13	13	0	2016-04-28 00:00:00				
15	25	49	14	2	1	4	0	0	8.848	111.919	13	13	13	0	2016-04-28 00:00:00				
15	25	49	14	2	1	7	0	0	80.882	111.919	13	13	13	0	2016-04-28 00:00:00				
15	25	49	14	2	1	21	0	0	1.614	111.919	13	13	13	0	2016-04-28 00:00:00				
15	25	49	14	2	1	29	0	0	9.227	111.919	13	13	13	0	2016-04-28 00:00:00				
15	25	49	14	2	1	43	0	0	11.348	111.919	13	13	13	0	2016-04-28 00:00:00				
15	26	49	14	2	1	4	0	0	8.848	132.942	13	13	13	0	2016-04-28 00:00:00				
15	26	49	14	2	1	7	0	0	101.905	132.942	13	13	13	0	2016-04-28 00:00:00				
15	26	49	14	2	1	21	0	0	1.614	132.942	13	13	13	0	2016-04-28 00:00:00				
15	26	49	14	2	1	29	0	0	9.227	132.942	13	13	13	0	2016-04-28 00:00:00				
15	26	49	14	2	1	43	0	0	11.348	132.942	13	13	13	0	2016-04-28 00:00:00				
15	28	49	14	2	1	4	0	0	8.848	164.857	13	13	13	0	2016-04-28 00:00:00				
15	28	49	14	2	1	7	0	0	133.82	164.857	13	13	13	0	2016-04-28 00:00:00				
15	28	49	14	2	1	21	0	0	1.614	164.857	13	13	13	0	2016-04-28 00:00:00				
15	28	49	14	2	1	29	0	0	9.227	164.857	13	13	13	0	2016-04-28 00:00:00				
15	28	49	14	2	1	43	0	0	11.348	164.857	13	13	13	0	2016-04-28 00:00:00				
15	29	49	14	2	1	4	0	0	8.848	181.727	13	13	13	0	2016-04-28 00:00:00				
15	29	49	14	2	1	7	0	0	150.69	181.727	13	13	13	0	2016-04-28 00:00:00				
15	29	49	14	2	1	21	0	0	1.614	181.727	13	13	13	0	2016-04-28 00:00:00				
15	29	49	14	2	1	29	0	0	9.227	181.727	13	13	13	0	2016-04-28 00:00:00				
15	29	49	14	2	1	43	0	0	11.348	181.727	13	13	13	0	2016-04-28 00:00:00				
15	30	49	14	2	1	4	0	0	8.848	204.028	13	13	13	0	2016-04-28 00:00:00				
15	30	49	14	2	1	7	0	0	172.991	204.028	13	13	13	0	2016-04-28 00:00:00				
15	30	49	14	2	1	21	0	0	1.614	204.028	13	13	13	0	2016-04-28 00:00:00				
15	30	49	14	2	1	29	0	0	9.227	204.028	13	13	13	0	2016-04-28 00:00:00				
15	30	49	14	2	1	43	0	0	11.348	204.028	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	4	0	0	8.848	141.532	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	7	0	0	103.463	141.532	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	8	0	0	7.032	141.532	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	21	0	0	1.614	141.532	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	29	0	0	9.227	141.532	13	13	13	0	2016-04-28 00:00:00				
15	65	49	14	2	1	43	0	0	11.348	141.532	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	4	0	0	8.848	150.614	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	7	0	0	103.463	150.614	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	8	0	0	16.114	150.614	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	21	0	0	1.614	150.614	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	29	0	0	9.227	150.614	13	13	13	0	2016-04-28 00:00:00				
15	66	49	14	2	1	43	0	0	11.348	150.614	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	1	9	0	0	73.7229	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	1	21	0	0	23.164	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	1	29	0	0	9.227	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	1	43	0	0	11.348	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	2	0	9	3	1	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	1	49	14	2	2	0	9	8	1	117.4619	13	13	13	0	2016-04-28 00:00:00				
17	2	49	14	2	1	9	0	0	62.2674	106.0064	13	13	13	0	2016-04-28 00:00:00				
17	2	49	14	2	1	21	0	0	23.164	106.0064	13	13	13	0	2016-04-28 00:00:00				
17	2	49	14	2	1	29	0	0	9.227	106.0064	13	13	13	0	2016-04-28 00:00:00				
17	2	49	14	2	1	43	0	0	11.348	106.0064	13	13	13	0	2016-04-28 00:00:00				
17	2	49	14	2	2	0	9	8	1	106.0064	13	13	13	0	2016-04-28 00:00:00				
17	3	49	14	2	1	9	0	0	47.896	91.635	13	13	13	0	2016-04-28 00:00:00				
17	3	49	14	2	1	21	0	0	23.164	91.635	13	13	13	0	2016-04-28 00:00:00				
17	3	49	14	2	1	29	0	0	9.227	91.635	13	13	13	0	2016-04-28 00:00:00				
17	3	49	14	2	1	43	0	0	11.348	91.635	13	13	13	0	2016-04-28 00:00:00				
17	3	49	14	2	2	0	9	8	1	91.635	13	13	13	0	2016-04-28 00:00:00				
17	4	49	14	2	1	9	0	0	37.6755	81.4145	13	13	13	0	2016-04-28 00:00:00				
17	4	49	14	2	1	21	0	0	23.164	81.4145	13	13	13	0	2016-04-28 00:00:00				
17	4	49	14	2	1	29	0	0	9.227	81.4145	13	13	13	0	2016-04-28 00:00:00				
17	4	49	14	2	1	43	0	0	11.348	81.4145	13	13	13	0	2016-04-28 00:00:00				
17	4	49	14	2	2	0	9	8	1	81.4145	13	13	13	0	2016-04-28 00:00:00				
17	5	49	14	2	1	9	0	0	24.747	68.486	13	13	13	0	2016-04-28 00:00:00				
17	5	49	14	2	1	21	0	0	23.164	68.486	13	13	13	0	2016-04-28 00:00:00				
17	5	49	14	2	1	29	0	0	9.227	68.486	13	13	13	0	2016-04-28 00:00:00				
17	5	49	14	2	1	43	0	0	11.348	68.486	13	13	13	0	2016-04-28 00:00:00				
17	6	49	14	2	1	9	0	0	12.711	56.45	13	13	13	0	2016-04-28 00:00:00				
17	6	49	14	2	1	21	0	0	23.164	56.45	13	13	13	0	2016-04-28 00:00:00				
17	6	49	14	2	1	29	0	0	9.227	56.45	13	13	13	0	2016-04-28 00:00:00				
17	6	49	14	2	1	43	0	0	11.348	56.45	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	10	0	0	9.766	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	16	0	0	156.25	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	17	0	0	6.25	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	21	0	0	217.854	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	29	0	0	9.227	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	1	43	0	0	11.348	410.695	13	13	13	0	2016-04-28 00:00:00				
19	1	49	14	2	2	0	16	10	1	410.695	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	10	0	0	24.369	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	16	0	0	156.25	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	17	0	0	6.25	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	21	0	0	217.854	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	29	0	0	9.227	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	1	43	0	0	11.348	425.298	13	13	13	0	2016-04-28 00:00:00				
19	2	49	14	2	2	0	16	10	1	425.298	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	10	0	0	35.405	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	16	0	0	156.25	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	17	0	0	6.25	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	21	0	0	217.854	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	29	0	0	9.227	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	1	43	0	0	11.348	436.334	13	13	13	0	2016-04-28 00:00:00				
19	3	49	14	2	2	0	16	10	1	436.334	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	10	0	0	57.332	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	16	0	0	156.25	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	17	0	0	6.25	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	21	0	0	217.854	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	29	0	0	9.227	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	1	43	0	0	11.348	458.261	13	13	13	0	2016-04-28 00:00:00				
19	4	49	14	2	2	0	16	10	1	458.261	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	10	0	0	73.691	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	16	0	0	156.25	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	17	0	0	6.25	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	21	0	0	217.854	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	29	0	0	9.227	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	1	43	0	0	11.348	474.62	13	13	13	0	2016-04-28 00:00:00				
19	5	49	14	2	2	0	16	10	1	474.62	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	10	0	0	89.9724	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	16	0	0	156.25	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	17	0	0	6.25	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	21	0	0	217.854	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	29	0	0	9.227	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	1	43	0	0	11.348	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	6	49	14	2	2	0	16	10	1	490.9014	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	10	0	0	100.8764	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	16	0	0	156.25	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	17	0	0	6.25	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	21	0	0	217.854	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	29	0	0	9.227	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	1	43	0	0	11.348	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	7	49	14	2	2	0	16	10	1	501.8054	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	10	0	0	142.0952	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	16	0	0	156.25	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	17	0	0	6.25	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	21	0	0	217.854	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	29	0	0	9.227	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	1	43	0	0	11.348	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	8	49	14	2	2	0	16	10	1	543.0242	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	10	0	0	160.3806	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	16	0	0	156.25	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	17	0	0	6.25	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	21	0	0	217.854	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	29	0	0	9.227	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	1	43	0	0	11.348	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	9	49	14	2	2	0	16	10	1	561.3096	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	10	0	0	174.8456	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	16	0	0	156.25	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	17	0	0	6.25	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	21	0	0	217.854	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	29	0	0	9.227	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	1	43	0	0	11.348	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	11	49	14	2	2	0	16	10	1	575.7746	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	10	0	0	187.4416	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	16	0	0	156.25	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	17	0	0	6.25	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	21	0	0	217.854	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	29	0	0	9.227	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	1	43	0	0	11.348	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	12	49	14	2	2	0	16	10	1	588.3706	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	10	0	0	208.3608	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	16	0	0	156.25	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	17	0	0	6.25	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	21	0	0	217.854	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	29	0	0	9.227	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	1	43	0	0	11.348	609.2898	13	13	13	0	2016-04-28 00:00:00				
19	13	49	14	2	2	0	16	10	1	609.2898	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	4	0	0	8.848	226.714	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	7	0	0	168.848	226.714	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	11	0	0	26.829	226.714	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	21	0	0	1.614	226.714	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	29	0	0	9.227	226.714	13	13	13	0	2016-04-28 00:00:00				
20	31	49	14	2	1	43	0	0	11.348	226.714	13	13	13	0	2016-04-28 00:00:00				
20	32	49	14	2	1	4	0	0	8.848	239.329	13	13	13	0	2016-04-28 00:00:00				
20	32	49	14	2	1	7	0	0	168.848	239.329	13	13	13	0	2016-04-28 00:00:00				
